videoId,coreVideoId,slug,label,englishTitle,source,videoSource,publishedAt,deletedAt,watchRestricted,syncedAt,primaryLanguageId,originId,rawDubRows,rawAudioLanguages,publishedDeclaredSourceLanguages,publishedHlsLanguages,publishedMuxLanguages,editionIds,parentCoreIds,childCoreIds,displayRows,publishedDisplayLocales,imageRows,keywordValues,transcriptRows,transcriptLanguages,editorialChoiceCoreId,editorialHeld,editorialThemes,existingEnglishPairManifestProbe
cmp78qs920eo9qm01i275j4ue,7_0-nfs0103,13-what-does-this-life-mean,episode,1.3 What Does This Life Mean?,core,internal,2025-06-26T00:00:00+00:00,,False,2026-08-03T11:09:43.391+00:00,cmokkxw5v03uyqsccis58pea6,cmp66hzz9017trq01vqhar1vq,18,18,18,18,18,cmp721rw007lvo001uc65zte0|cmp722e2y07q9o001quvpfcyf|cmp724k4h085oo001wwmse9mz|cmp724ni1086co001dcg7x53n|cmp724utl087so0018n2fw5e6,7_0-nfs01,,23,ar|bn|de|en|es|fa|fil|fr|he|hi|id|ja|kk|ko|mn|pt|ru|th|tr|ur|vi|zh-hans|zh-hant,2,31|Galatians 2:20|Jeremiah 33:3|John 10:10|John 17:3|John 1:12|John 20|John 6:35|John 8:12|Luke 12:29|Luke 12:30|Luke 12:31|Matthew 5:16|Nua|adventure|desires|faith|life|meaning|purpose|search|series,21,bn|de|en|es-ES|fa|fr|hi|id|it|ja|pt|ro|ru|th|tr|vi|zh,7_0-nfs0103,False,meaning-and-purpose,passed_pair_only
cmp78qti80ep0qm01j25hcdig,7_0-nfs02,is-jesus-real-episode-2,series,Is Jesus Real? (Episode 2),core,internal,2025-06-26T00:00:00+00:00,,False,2026-08-03T11:09:43.735+00:00,cmokkxw5v03uyqsccis58pea6,cmp66hzz9017trq01vqhar1vq,18,18,0,0,0,cmp721jb907k6o0015203cr7z,Nua,7_0-nfs0201|7_0-nfs0202|7_0-nfs0203,23,ar|bn|de|en|es|fa|fil|fr|he|hi|id|ja|kk|ko|mn|pt|ru|th|tr|ur|vi|zh-hans|zh-hant,2,Bible|God|Nua|Perfect|adventure|ancient|belief|believe|case|chance|design|details|documents|events|existence|eyewitness|facts|faith|history|opinion|real|series|true|truth|world,0,,,False,,untested
cmp78quc70epeqm01opga1s4w,7_0-nfs0201,21-was-jesus-the-real-deal,episode,2.1 Was Jesus the Real Deal?,core,internal,2025-06-26T00:00:00+00:00,,False,2026-08-03T11:09:43.867+00:00,cmokkxw5v03uyqsccis58pea6,cmp66hzz9017trq01vqhar1vq,18,18,18,18,18,cmp71zhri075no001u07425kv|cmp720jw607d6o001vz89p7fb|cmp721uk007meo001kctqx7go|cmp722cje07pyo0015kw3wucv|cmp7238h707w9o001f4ddweel,7_0-nfs02,,23,ar|bn|de|en|es|fa|fil|fr|he|hi|id|ja|kk|ko|mn|pt|ru|th|tr|ur|vi|zh-hans|zh-hant,2,1 Corinthians 15:3|1 Corinthians 15:4|1 Corinthians 15:5|1 Corinthians 15:6|1 Corinthians 15:7|1 Corinthians 15:8|2.1|Acts 1:1|Acts 1:2|Acts 1:3|Bible|John 15:26|John 15:27|John 1:14|John 20:27|Luke 24:34|Luke 24:39|Mark 16:9|Matthew 28:9|Nua|adventure|ancient|believe|deal|documents|existence|eyewitness|faith|history|real|series,21,bn|de|en|es-ES|fa|fr|hi|id|it|ja|pt|ro|ru|th|tr|vi|zh,,False,,untested
cmp78qvla0eq2qm01nst6n2tl,7_0-nfs0202,22-how-can-i-trust-what-the-bible-says,episode,2.2 How Can I Trust What the Bible Says?,core,internal,2025-06-26T00:00:00+00:00,,False,2026-08-03T11:09:46.016+00:00,cmokkxw5v03uyqsccis58pea6,cmp66hzz9017trq01vqhar1vq,18,18,18,18,18,cmp71zwos078lo001cncbxyiu|cmp720bbj07bho001djzn42ze|cmp7213ud07h4o001bkmwp8ej|cmp723e8n07xeo001434xzual|cmp723zly081mo00187nqhavw,7_0-nfs02,,23,ar|bn|de|en|es|fa|fil|fr|he|hi|id|ja|kk|ko|mn|pt|ru|th|tr|ur|vi|zh-hans|zh-hant,2,2 Timothy 3:16|2.2|Bible|God|Luke 1:1|Luke 1:2|Luke 1:3|Luke 1:4|Nua|Perfect|Proverbs 3:5|Proverbs 3:6|adventure|ancient|chance|design|details|events|faith|opinion|real|says|series|true|trust|what|world,21,bn|de|en|es-ES|fa|fr|hi|id|it|ja|pt|ro|ru|th|tr|vi|zh,,False,,untested
cmp78qwzn0equqm01t5ciai54,7_0-nfs0203,23-why-should-i-believe-the-bible,episode,2.3 Why Should I Believe the Bible?,core,internal,2025-06-26T00:00:00+00:00,,False,2026-08-03T11:09:46.3+00:00,cmokkxw5v03uyqsccis58pea6,cmp66hzz9017trq01vqhar1vq,18,18,18,18,18,cmp71zkq10768o001b9jd1rnf|cmp721avl07iio001vdp67wix|cmp722ocu07sao001do8ffyac|cmp723c9t07x0o001kxgio5qp|cmp723coz07x3o0016bqorflx,7_0-nfs02,,23,ar|bn|de|en|es|fa|fil|fr|he|hi|id|ja|kk|ko|mn|pt|ru|th|tr|ur|vi|zh-hans|zh-hant,2,2 Peter 1:21|2 Timothy 3:16|2.3|Bible|Hebrews 4:12|Isaiah 53:5|Isaiah 53:7|Luke 21:33|Matthew 24:35|Nua|adventure|believe|case|details|events|facts|faith|real|series|should|true|truth|why,21,bn|de|en|es-ES|fa|fr|hi|id|it|ja|pt|ro|ru|th|tr|vi|zh,,False,,untested
cmp78qy8u0eriqm01wmdnc319,7_0-nfs03,did-jesus-defeat-death-episode-3,series,Did Jesus Defeat Death? (Episode 3),core,internal,2025-06-26T00:00:00+00:00,,False,2026-08-03T11:09:47.528+00:00,cmokkxw5v03uyqsccis58pea6,cmp66hzz9017trq01vqhar1vq,18,18,0,0,0,cmp720daa07bvo001ubvc1xem,EASTER1|Nua,7_0-nfs0301|7_0-nfs0302|7_0-nfs0303,23,ar|bn|de|en|es|fa|fil|fr|he|hi|id|ja|kk|ko|mn|pt|ru|th|tr|ur|vi|zh-hans|zh-hant,2,Christian|Christianity|Nua|adventure|buried|confidence|cross|dead|death|disciples|empty|fact|facts|faith|important|lying|resurrection|rise|series|story|symbols|tomb|true|version|views|woman,0,,,False,,untested
cmp78qz2z0erwqm01dgeoskdh,7_0-nfs0301,31-how-did-jesus-die,episode,3.1 How Did Jesus Die?,core,internal,2025-06-26T00:00:00+00:00,,False,2026-08-03T11:09:48.061+00:00,cmokkxw5v03uyqsccis58pea6,cmp66hzz9017trq01vqhar1vq,18,18,18,18,18,cmp71zp850774o0010casmoqj|cmp720k1707d7o00111ed2woo|cmp722wdj07tvo001gsr59afm|cmp723ve7080so001f7p7bwkg|cmp724ns5086eo001gqp1iidf,7_0-nfs03,,23,ar|bn|de|en|es|fa|fil|fr|he|hi|id|ja|kk|ko|mn|pt|ru|th|tr|ur|vi|zh-hans|zh-hant,2,3.1|Christian|Christianity|John 19:2|John 19:3|John 19:8|Mark 14:10|Mark 14:11|Mark 15:39|Matthew 16:2|Matthew 27:26|Matthew 27:27|Matthew 27:28|Matthew 27:29|Matthew 27:30|Matthew 27:31|Matthew 27:35|Matthew 27:38|Nua|Romans 4:25|adventure|cross|death|die|faith|how|series|symbols|true,21,bn|de|en|es-ES|fa|fr|hi|id|it|ja|pt|ro|ru|th|tr|vi|zh,,False,,untested
cmp78r0c60eskqm01qc2qa7w7,7_0-nfs0302,32-what-happened-next,episode,3.2 What Happened Next?,core,internal,2025-06-26T00:00:00+00:00,,False,2026-08-03T11:09:49.331+00:00,cmokkxw5v03uyqsccis58pea6,cmp66hzz9017trq01vqhar1vq,14,14,14,14,14,cmp7207t507aso001pir5aqeu|cmp722zlt07uio0018n3zc9a7|cmp7232uq07v5o00164zd7dus|cmp72334t07v7o001rw7s3v9n|cmp7251580891o001vagft61i,7_0-nfs03,,23,ar|bn|de|en|es|fa|fil|fr|he|hi|id|ja|kk|ko|mn|pt|ru|th|tr|ur|vi|zh-hans|zh-hant,2,3.2|Isaiah 53:5|John 19:32|John 19:33|John 19:34|John 19:35|John 19:36|Luke 24:6|Luke 24:7|Mark 15:37|Mark 15:38|Mark 15:39|Mark 15:46|Mark 15:47|Matthew 28:2|Matthew 28:3|Matthew 28:4|Matthew 28:5|Matthew 28:51|Matthew 28:52|Matthew 28:53|Matthew 28:54|Matthew 28:6|Matthew 28:7|Nua|adventure|buried|empty|faith|happened|important|next|series|story|tomb|version|views|what|woman,18,bn|de|en|es-ES|fa|fr|hi|id|it|pt|ru|th|vi|zh,,False,,untested
cmp78r1li0et8qm01c1fw7dsr,7_0-nfs0303,33-do-the-facts-stack-up,episode,3.3 Do The Facts Stack Up?,core,internal,2025-06-26T00:00:00+00:00,,False,2026-08-03T11:09:50.249+00:00,cmokkxw5v03uyqsccis58pea6,cmp66hzz9017trq01vqhar1vq,18,18,18,18,18,cmp71zigx075so001oqk2dion|cmp7209cm07b3o0013hamj0tp|cmp720osr07e5o001n8b2f4uo|cmp721etb07jao0015z0uodm9|cmp723av507wqo001dq7zcopk,7_0-nfs03,,23,ar|bn|de|en|es|fa|fil|fr|he|hi|id|ja|kk|ko|mn|pt|ru|th|tr|ur|vi|zh-hans|zh-hant,2,1 Corinthians 15:3|1 Corinthians 15:4|1 Corinthians 15:5|1 Corinthians 15:6|1 Corinthians 15:7|1 Corinthians 15:8|1 Peter 1:3|3.3|Luke 24:6|Luke 24:7 Acts 3:25|Mark 16:1|Mark 16:2|Mark 16:3|Mark 16:4|Mark 16:5|Mark 16:6|Mark 16:7|Matthew 28:5|Matthew 28:6|Nua|Romans 8:34|adventure|confidence|dead|disciples|do|fact|facts|faith|lying|resurrection|rise|series|stand|tomb|up,21,bn|de|en|es-ES|fa|fr|hi|id|it|ja|pt|ro|ru|th|tr|vi|zh,,False,,untested
cmp78r2pn0etuqm0178kitf9c,7_0-nfs04,would-i-have-liked-jesus-episode-4,series,Would I have liked Jesus? (Episode 4),core,internal,2025-06-26T00:00:00+00:00,,False,2026-08-03T11:09:51.253+00:00,cmokkxw5v03uyqsccis58pea6,cmp66hzz9017trq01vqhar1vq,18,18,0,0,0,cmp72291107p9o001dc5rohpc,Nua,7_0-nfs0401|7_0-nfs0402|7_0-nfs0403,23,ar|bn|de|en|es|fa|fil|fr|he|hi|id|ja|kk|ko|mn|pt|ru|th|tr|ur|vi|zh-hans|zh-hant,2,Bible|Nua|Thomas|adventure|compassion|crowds|culture|disciples|doubt|doubting|doubts|encounter|fact|faith|found|guilt|guilty|healed|important|love|noticed|people|personal|series|trustworthy|unique|woman|world,0,,,False,,untested
cmp78r3jv0eu8qm01fe091nlj,7_0-nfs0401,41-what-was-jesus-really-like,episode,4.1 What Was Jesus Really Like?,core,internal,2025-06-26T00:00:00+00:00,,False,2026-08-03T11:09:51.496+00:00,cmokkxw5v03uyqsccis58pea6,cmp66hzz9017trq01vqhar1vq,18,18,18,18,18,cmp71zrwk077no0014dmtdxvz|cmp7228lv07p6o0010bmhzdox|cmp724ei8084ko001anv5a3nk|cmp724pm3086ro0016lhutr73|cmp724suw087eo0016jwqlflm,7_0-nfs04,,23,ar|bn|de|en|es|fa|fil|fr|he|hi|id|ja|kk|ko|mn|pt|ru|th|tr|ur|vi|zh-hans|zh-hant,2,4.1|John 14:10|John 14:8|John 14:9|John 8:1|John 8:10|John 8:11|John 8:2|John 8:3|John 8:4|John 8:5|John 8:6|John 8:7|John 8:8|John 8:9|Luke 22:42|Nua|adventure|compassion|culture|faith|found culture|like|love|people|really|series|trustworthy|unique|what|world,21,bn|de|en|es-ES|fa|fr|hi|id|it|ja|pt|ro|ru|th|tr|vi|zh,,False,,untested
cmp78r4t30euwqm01mpxetaxf,7_0-nfs0402,42-does-god-notice-me,episode,4.2 Does God Notice Me?,core,internal,2025-06-26T00:00:00+00:00,,False,2026-08-03T11:09:52.942+00:00,cmokkxw5v03uyqsccis58pea6,cmp66hzz9017trq01vqhar1vq,18,18,18,18,18,cmp7227hg07oyo001uvw5bqo0|cmp722rqm07syo0018eq6knx1|cmp723vyf080wo001rmr5ojlv|cmp724ggy084yo001nsewsdln|cmp7250v5088zo001fe5at18c,7_0-nfs04,,23,ar|bn|de|en|es|fa|fil|fr|he|hi|id|ja|kk|ko|mn|pt|ru|th|tr|ur|vi|zh-hans|zh-hant,2,4.2|Acts 9:3|Acts 9:4|Acts 9:5|Acts 9:6|Bible|God|Luke 19:5|Luke 19:6|Luke 5:19|Luke 5:20|Mark 5:34|Matthew 4:18|Matthew 4:19|Matthew 4:20|Nua|adventure|crowds|encounter|faith|healed|important|me|notice|noticed|personal|series|woman,21,bn|de|en|es-ES|fa|fr|hi|id|it|ja|pt|ro|ru|th|tr|vi|zh,7_0-nfs0402,False,love-and-belonging|exploring-jesus,passed_pair_only
cmp78r62l0evkqm01279m773p,7_0-nfs0403,43-is-it-ok-to-doubt,episode,4.3 Is It OK To Doubt?,core,internal,2025-06-26T00:00:00+00:00,,False,2026-08-03T11:09:53.549+00:00,cmokkxw5v03uyqsccis58pea6,cmp66hzz9017trq01vqhar1vq,17,17,17,17,17,cmp721igx07k0o001azqpdthe|cmp722pmm07sjo0019vosvgfo|cmp723o2s07zco001mt0bp50p|cmp723u4r080jo0017kgt9dib|cmp7240lf081to0017h6g6ft6,7_0-nfs04,,23,ar|bn|de|en|es|fa|fil|fr|he|hi|id|ja|kk|ko|mn|pt|ru|th|tr|ur|vi|zh-hans|zh-hant,2,4.3|John 20:24|John 20:29|Luke 24:10|Luke 24:11|Luke 24:12|Luke 24:9|Mark 15:39|Mark 4:38|Mark 4:39|Mark 4:40|Mark 4:41|Nua|Thomas|adventure|compassion|disciples|doubt|doubting|doubts|fact|faith|guilt|guilty|love|series,20,bn|de|en|es-ES|fa|fr|hi|it|ja|pt|ro|ru|th|tr|vi|zh,7_0-nfs0403,False,exploring-jesus|hope-and-perseverance,passed_pair_only
cmp78r7c10ew8qm01hsxp60fh,7_0-nfs05,are-christians-hypocrites-episode-5,series,Are Christians Hypocrites? (Episode 5),core,internal,2025-06-26T00:00:00+00:00,,False,2026-08-03T11:09:53.88+00:00,cmokkxw5v03uyqsccis58pea6,cmp66hzz9017trq01vqhar1vq,18,18,0,0,0,cmp723jky07ygo001xspzq8h0,Nua,7_0-nfs0501|7_0-nfs0502|7_0-nfs0503,23,ar|bn|de|en|es|fa|fil|fr|he|hi|id|ja|kk|ko|mn|pt|ru|th|tr|ur|vi|zh-hans|zh-hant,2,Christian|Nua|adventure|anger|angry|attitude|authentic|better|consider|control|emotions|false|lifestyle|others|relationships|series,0,,,False,,untested
cmp78r86j0ewoqm011irik4rq,7_0-nfs0501,51-what-is-authentic-faith,episode,5.1 What is Authentic Faith?,core,internal,2025-06-26T00:00:00+00:00,,False,2026-08-03T11:09:53.996+00:00,cmokkxw5v03uyqsccis58pea6,cmp66hzz9017trq01vqhar1vq,18,18,18,18,18,cmp71zr75077io0010uj8tgcp|cmp720cky07bqo001nrt0okxq|cmp722pce07sho001cn4aylsb|cmp722rvo07szo001twaiww8a|cmp72339v07v8o001hx4whj2u,7_0-nfs05,,23,ar|bn|de|en|es|fa|fil|fr|he|hi|id|ja|kk|ko|mn|pt|ru|th|tr|ur|vi|zh-hans|zh-hant,2,1 Corinthians 13:4|1 Corinthians 13:5|1 Corinthians 13:6|1 John 3:8|1 Samuel 16:7|2 Corinthians 1:12|2 Corinthians 5:17|3 John 1:4|5.1|Christian|Ephesians 4:25|James 5;16|Mark 3:5|Nua|Proverbs 12:22|Romans 12:9|adventure|anger|angry|attitude|authentic|control|emotions|faith|faith adventure|finding|series,21,bn|de|en|es-ES|fa|fr|hi|id|it|ja|pt|ro|ru|th|tr|vi|zh,,False,,untested
cmp78r9ax0exaqm01wzspgb9d,7_0-nfs0502,52-do-christians-just-follow-rules,episode,5.2 Do Christians Just Follow Rules?,core,internal,2025-06-26T00:00:00+00:00,,False,2026-08-03T11:09:54.235+00:00,cmokkxw5v03uyqsccis58pea6,cmp66hzz9017trq01vqhar1vq,18,18,18,18,18,cmp71zjqm0761o0011moa73pi|cmp71zjvo0762o001sz294btt|cmp7202qu079so0013n7wdjxk|cmp7211qi07gpo0010g8i98jj|cmp7231v507uyo001u9i8o0u4,7_0-nfs05,,23,ar|bn|de|en|es|fa|fil|fr|he|hi|id|ja|kk|ko|mn|pt|ru|th|tr|ur|vi|zh-hans|zh-hant,2,1 John 4:20|1 Peter 2:1|2 Timothy 3:5|5.2|Christian|Christians|James 3:17|Luke 18:11|Matthew 15:7|Matthew 15:8|Matthew 15:9|Matthew 23:13|Matthew 6:1|Matthew 6:2|Matthew 6:5|Nua|adventure|are|attitude|authentic|better|emotions|faith adventure|false|hypocrites|lifestyle|others|series,21,bn|de|en|es-ES|fa|fr|hi|id|it|ja|pt|ro|ru|th|tr|vi|zh,,False,,untested
cmp78rafc0exuqm01spe48kpo,7_0-nfs0503,53-are-christians-out-of-touch,episode,5.3 Are Christians Out of Touch?,core,internal,2025-06-26T00:00:00+00:00,,False,2026-08-03T11:09:54.489+00:00,cmokkxw5v03uyqsccis58pea6,cmp66hzz9017trq01vqhar1vq,18,18,18,18,18,cmp71zu0j0782o00133bccule|cmp721m4i07kqo001skn0naen|cmp7239bm07wfo001cbd43lqu|cmp724ed6084jo001r4y9ah2m|cmp724fwr084uo001kx0jzksd,7_0-nfs05,,23,ar|bn|de|en|es|fa|fil|fr|he|hi|id|ja|kk|ko|mn|pt|ru|th|tr|ur|vi|zh-hans|zh-hant,2,5.3|C.S. Lewis|Colossians 3:17|James 1:23|James 1:24|Luke 10:29|Luke 10:30|Luke 10:31|Luke 10:32|Luke 10:33|Luke 10:34|Luke 10:35|Luke 10:36|Luke 10:37|Matthew 23:28|Matthew 5:16|Matthew 7:20|Nua|are christians out of touch|did Jesus fear|faith adventure|fear holds me back|in the world but not of the world|living a life fo faith,3,en|fr|tr,,False,,untested
cmp78rfq40ez2qm010jof8mxc,7_0-nfs06,is-god-good-episode-6,series,Is God Good? (Episode 6),core,internal,2025-06-26T00:00:00+00:00,,False,2026-08-03T11:09:54.741+00:00,cmokkxw5v03uyqsccis58pea6,cmp66hzz9017trq01vqhar1vq,18,18,0,0,0,cmp72262t07ooo001xu1y8poo,Nua,7_0-nfs0601|7_0-nfs0602|7_0-nfs0603,23,ar|bn|de|en|es|fa|fil|fr|he|hi|id|ja|kk|ko|mn|pt|ru|th|tr|ur|vi|zh-hans|zh-hant,2,Christianity|God|Nua|adventure|emotions|good|learn|love|loving|person|powerful|prevent|respond|series|sin|suffer|suffering|tempting|tragedy|where|why|wondering|world,0,,,False,,untested
cmp78rh9d0ezmqm01t42p7ay6,7_0-nfs0601,61-where-was-god,episode,6.1 Where Was God?,core,internal,2025-06-26T00:00:00+00:00,,False,2026-08-03T11:09:54.845+00:00,cmokkxw5v03uyqsccis58pea6,cmp66hzz9017trq01vqhar1vq,18,18,18,18,18,cmp71zfnr0758o001p4ln86vb|cmp721fim07jfo001lnkh9mjg|cmp7227mh07ozo00178e0cs8i|cmp722i5p07r2o0013x2b964s|cmp722zgr07uho0011c5es722,7_0-nfs06,,23,ar|bn|de|en|es|fa|fil|fr|he|hi|id|ja|kk|ko|mn|pt|ru|th|tr|ur|vi|zh-hans|zh-hant,2,1 John 4:4|1 Peter 3:14|1 Peter 5:10|2 Corinthians 4:17|6.1|Galationas 6:2|God|Hebrews 4:15-16|Isaiah 43:2|Jeremiah 29:11|Nua|Philippians 1:29|Psalms 107:6|Psalms 32:7|Psalms 34:17|Romans 8:18|adventure|cross|emotions|faith|love|loving|powerful|series|sin|suffering|was|where|world,21,bn|de|en|es-ES|fa|fr|hi|id|it|ja|pt|ro|ru|th|tr|vi|zh,,False,,untested
cmp78rinn0f0aqm01x1vm4l31,7_0-nfs0602,62-why-did-it-happen-to-me,episode,6.2 Why Did It Happen to Me?,core,internal,2025-06-26T00:00:00+00:00,,False,2026-08-03T11:09:55.097+00:00,cmokkxw5v03uyqsccis58pea6,cmp66hzz9017trq01vqhar1vq,18,18,18,18,18,cmp721a1a07ico001xn3zmg8x|cmp721o8d07l5o001dkuqg7an|cmp722cog07pzo001q5liaze5|cmp724bu70841o001mfyloukm|cmp724frp084to00192faf3g8,7_0-nfs06|HopeCollection|WYDCollection,,23,ar|bn|de|en|es|fa|fil|fr|he|hi|id|ja|kk|ko|mn|pt|ru|th|tr|ur|vi|zh-hans|zh-hant,2,6.2|Galatians 6:2|God|Hebrews 13:5|Isaiah 43:2|Isaiah 53:4|Job 2:11|Job 2:12|Job 2:13|John 16:20|John 16:33|Nua|Revelation 21:4|Romans 8:18|adventure|faith|happen|hope|hopeless|james 1:12|learn|me|prevent|series|suffer|tempting|tragedy|where|why,21,bn|de|en|es-ES|fa|fr|hi|id|it|ja|pt|ro|ru|th|tr|vi|zh,,False,,untested
cmp78rk220f10qm01d2ra28ii,7_0-nfs0603,63-will-it-all-be-worth-it,episode,6.3 Will It All Be Worth It?,core,internal,2025-06-26T00:00:00+00:00,,False,2026-08-03T11:09:55.446+00:00,cmokkxw5v03uyqsccis58pea6,cmp66hzz9017trq01vqhar1vq,18,18,18,18,18,cmp71zt66077wo0013ck0l7nu|cmp721px207lho001ocmb9q7t|cmp722vj407tpo0017n4j7ncs|cmp724vsz087zo001cwm96yda,7_0-nfs06,,23,ar|bn|de|en|es|fa|fil|fr|he|hi|id|ja|kk|ko|mn|pt|ru|th|tr|ur|vi|zh-hans|zh-hant,2,1 Peter 4:16|1 Peter 5:10|6.3|Christianity|Galatians 6:2|Isaiah 43:2|John 16:33|John 9:3|Nua|Psalms 119:71|Psalms 34:19|Revelation 21:3|Revelation 21:4|Romans 5:3|Romans 5:4|Romans 5:5|adventure|faith|good|it|person|respond|series|suffering|why|wondering|world|worth,20,bn|de|en|es-ES|fa|fr|hi|id|it|ja|pt|ro|ru|th|tr|vi|zh,,False,,untested
cmp78rl6f0f1kqm01rvnjja6s,7_0-nfs07,what-about-the-church-episode-7,series,What About the Church? (Episode 7),core,internal,2025-06-26T00:00:00+00:00,,False,2026-08-03T11:09:55.996+00:00,cmokkxw5v03uyqsccis58pea6,cmp66hzz9017trq01vqhar1vq,18,18,0,0,0,cmp724och086io001fl1sic7q,Nua,7_0-nfs0701|7_0-nfs0702|7_0-nfs0703,23,ar|bn|de|en|es|fa|fil|fr|he|hi|id|ja|kk|ko|mn|pt|ru|th|tr|ur|vi|zh-hans|zh-hant,2,Christian|Healthy|Nua|Perfect|adventure|church|churches|crooked|experiences|good|looking|organizations|others|people|progress|prostitutes|religion|series|terrible|theives,0,,,False,,untested
cmp78rm0q0f1wqm01k573n7yz,7_0-nfs0701,71-why-are-churches-so-messed-up,episode,7.1 Why Are Churches So Messed Up?,core,internal,2025-06-26T00:00:00+00:00,,False,2026-08-03T11:09:56.104+00:00,cmokkxw5v03uyqsccis58pea6,cmp66hzz9017trq01vqhar1vq,18,18,18,18,18,cmp71zj1b075wo001ryixtuh8|cmp71zukq0786o0011arfxa0i|cmp720oxu07e6o001xteglmfe|cmp721hro07jvo001b7vc5t3d|cmp721oni07l8o00120cx9u0k,7_0-nfs07,,23,ar|bn|de|en|es|fa|fil|fr|he|hi|id|ja|kk|ko|mn|pt|ru|th|tr|ur|vi|zh-hans|zh-hant,2,1 Corinthians 12:12|1 John 2:6|1 John 5:4|7.1|Acts 20:28|Healthy|Hebrews 10:24|Hebrews 10:25|James 3:2|James 4:17|Luke 5:31-32|Mark 2:17|Matthew 7:15|Nua|Perfect|Romans 12:2|Romans 16:17|adventure|church|churches|crooked|faith|messed|people|progress|prostitutes|series|theives|up,21,bn|de|en|es-ES|fa|fr|hi|id|it|ja|pt|ro|ru|th|tr|vi|zh,,False,,untested
cmp78rn4w0f2kqm01nu2ax4l4,7_0-nfs0702,72-am-i-better-off-without-church,episode,7.2 Am I Better Off Without Church?,core,internal,2025-06-26T00:00:00+00:00,,False,2026-08-03T11:09:56.412+00:00,cmokkxw5v03uyqsccis58pea6,cmp66hzz9017trq01vqhar1vq,18,18,18,18,18,cmp720fo907cco001jhzm5t6s|cmp721alh07igo001xajgktfp|cmp721ymp07n7o001of3hhxv6|cmp724zbg088oo001o2bpt70q|cmp724zvr088so001dzdsdw4q,7_0-nfs07,,23,ar|bn|de|en|es|fa|fil|fr|he|hi|id|ja|kk|ko|mn|pt|ru|th|tr|ur|vi|zh-hans|zh-hant,2,2 Timothy 3:1|2 Timothy 3:2|2 Timothy 3:3|2 Timothy 3:4|2 Timothy 3:5|7.2|Acts 20:28|Acts 2:42|Christian|Ephesians 4:11|Ephesians 4:12|Hebrews 10:24|Hebrews 10:25|John 13:35|Matthew 11:28|Matthew 18:20|Nua|Proverbs 27:17|adventure|better|church|churches|faith|looking|off|others|people|religion|series|terrible|without,2,en|id,,False,,untested
cmp78ro8z0f34qm018rlzlmys,7_0-nfs0703,73-can-i-belong-in-church,episode,7.3 Can I Belong In Church?,core,internal,2025-06-26T00:00:00+00:00,,False,2026-08-03T11:09:56.844+00:00,cmokkxw5v03uyqsccis58pea6,cmp66hzz9017trq01vqhar1vq,18,18,18,18,18,cmp7227ce07oxo001iattd1lb|cmp7234oj07vio001jy98y9zr|cmp723jfw07yfo001c0uddfos|cmp723ocv07zeo001ifdczg7t|cmp724skr087co0018srl3egi,7_0-nfs07,,23,ar|bn|de|en|es|fa|fil|fr|he|hi|id|ja|kk|ko|mn|pt|ru|th|tr|ur|vi|zh-hans|zh-hant,2,1 Thessalonians 5:11|7.3|Acts 2:42|Colossians 3:16|Ephesians 4:11|Ephesians 4:12|Ephesians 4:13|Hebrews 10:24|Hebrews 10:25|James 1:27|James 5:14|Micah 6:8|Nua|adventure|belong|church|churches|experience|experiences|faith|good|in|negative|organizations|positive|series,21,bn|de|en|es-ES|fa|fr|hi|id|it|ja|pt|ro|ru|th|tr|vi|zh,,False,,untested
cmp78rpi30f3uqm01aa17n4b2,7_0-nfs08,what-jesus-got-to-do-with-me-episode-8,series,What's Jesus Got To Do With Me? (Episode 8),core,internal,2025-06-26T00:00:00+00:00,,False,2026-08-03T11:09:57.161+00:00,cmokkxw5v03uyqsccis58pea6,cmp66hzz9017trq01vqhar1vq,18,18,0,0,0,cmp720dpj07byo0019ru0kgnd,Nua,7_0-nfs0801|7_0-nfs0802|7_0-nfs0803,23,ar|bn|de|en|es|fa|fil|fr|he|hi|id|ja|kk|ko|mn|pt|ru|th|tr|ur|vi|zh-hans|zh-hant,2,God|Jesus|Nua|Perfect|adventure|ashamed|broken|brokenness|captive|care|choice|consider|created|experience|failing|failings|for|free|help|humility|love|pressure|pressures|question|relationship|series|shame|significant|thoughts|who|whole|world|worth|you,0,,,False,,untested
cmp78rqcz0f46qm014dgeyyod,7_0-nfs0801,81-can-jesus-affect-my-life,episode,8.1 Can Jesus Affect My Life?,core,internal,2025-06-26T00:00:00+00:00,,False,2026-08-03T11:09:57.236+00:00,cmokkxw5v03uyqsccis58pea6,cmp66hzz9017trq01vqhar1vq,18,18,18,18,18,cmp71zgn2075fo0013kn0336r|cmp720ety07c6o001ni0364sb|cmp7215tc07hio001fg2p9h9k|cmp723voa080uo0010pp4ypso|cmp724hqg0857o0014fdyfpz0,7_0-nfs08,,23,ar|bn|de|en|es|fa|fil|fr|he|hi|id|ja|kk|ko|mn|pt|ru|th|tr|ur|vi|zh-hans|zh-hant,2,2 Corinthians 5:17|8.1|Ephesians 1:7|Ephesians 2:10|Ephesians 5:8|Galatians 3:28|Genesis 1:27|God|John 15:1|John 15:5|John 1:12|Nua|Perfect|Romans 3:24|Romans 6:6|adventure|affect|ashamed|consider|created|experience|failing|failings|faith|help|life|my|relationship|series|shame,21,bn|de|en|es-ES|fa|fr|hi|id|it|ja|pt|ro|ru|th|tr|vi|zh,,False,,untested
